air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end,period
21,0.14,164,152,974,1083,1121,5.9,12.1,253,802,1019,1050,9.7,0.1,55.7,686.1,0,0,0,0,308,306,2.5,2,17,2024-02-20T18:00:00Z,PT60M
21,0.14,130,153,949,1008,1047,2,12.3,186,890,987,1025,10.9,0.2,56.8,685.3,0,0,0,0,310,307,2.6,2,26,2024-02-20T19:00:00Z,PT60M
21,0.14,115,148,900,854,897,7.2,12.6,238,703,795,828,12.4,0.2,58,684.7,0,0,0,0,305,301,2.7,2,38,2024-02-20T20:00:00Z,PT60M
21,0.14,108,138,808,635,680,4.3,13,182,696,605,645,13.6,0.2,60.4,684.4,0,0,0,0,300,297,2.7,2,52,2024-02-20T21:00:00Z,PT60M
20,0.14,104,111,649,374,418,0.6,13.2,114,635,372,415,14,0.2,65.7,684.4,0,0,0,0,294,293,2.3,1.6,66,2024-02-20T22:00:00Z,PT60M
19,0.14,102,56,312,116,141,15.2,13.4,68,147,96,107,13.8,0,72.2,684.7,0,0,0,0,281,277,1.8,1.1,81,2024-02-20T23:00:00Z,PT60M
17,0.14,101,1,1,1,1,26.4,13.8,1,0,1,1,13.4,0.1,80.5,684.9,0,0,0,0,277,276,1.6,0.9,96,2024-02-21T00:00:00Z,PT60M
16,0.14,100,0,0,0,0,18.8,13.7,0,0,0,0,12.7,0.1,87.6,685.5,0,0,0,0,290,300,1.6,1,110,2024-02-21T01:00:00Z,PT60M
15,0.14,100,0,0,0,0,7.9,13.5,0,0,0,0,12,0,91.6,686.2,0,0,0,0,301,321,1.8,1,125,2024-02-21T02:00:00Z,PT60M
14,0.14,102,0,0,0,0,3.4,13.4,0,0,0,0,11.1,0,95.6,686.7,0,0,0,0,312,337,1.7,0.9,140,2024-02-21T03:00:00Z,PT60M
14,0.14,107,0,0,0,0,8.2,13.3,0,0,0,0,10.3,0,97.1,686.8,0,0,0,0,320,348,1.6,0.7,154,2024-02-21T04:00:00Z,PT60M
13,0.14,127,0,0,0,0,2.5,13,0,0,0,0,9.6,0,98.1,686.5,0,0,0,0,326,0,1.6,0.7,168,2024-02-21T05:00:00Z,PT60M
13,0.14,-150,0,0,0,0,3.8,12.5,0,0,0,0,9.1,0,99.3,686.1,0,0,0,0,326,11,1.5,0.5,171,2024-02-21T06:00:00Z,PT60M
12,0.14,-110,0,0,0,0,13.1,12,0,0,0,0,8.9,0,100,685.5,0,0,0,0,320,8,1.3,0.4,159,2024-02-21T07:00:00Z,PT60M
12,0.14,-103,0,0,0,0,23.6,11.6,0,0,0,0,8.6,0,100,685.2,0,0,0,0,333,22,1,0.3,145,2024-02-21T08:00:00Z,PT60M
11,0.14,-101,0,0,0,0,25.6,11.2,0,0,0,0,8.1,0,100,684.9,0,0,0,0,13,45,0.8,0.4,130,2024-02-21T09:00:00Z,PT60M
11,0.14,-100,0,0,0,0,28,10.9,0,0,0,0,7.9,0,100,685.1,0,0,0,0,10,45,0.8,0.4,116,2024-02-21T10:00:00Z,PT60M
11,0.14,-100,0,0,0,0,30,10.8,0,0,0,0,7.9,0,100,685.5,0,0,0,0,1,58,0.7,0.5,101,2024-02-21T11:00:00Z,PT60M
11,0.14,-101,28,166,51,65,28.6,10.9,35,9,37,36,8,0,100,686,0,0,0,0,10,72,0.6,0.5,86,2024-02-21T12:00:00Z,PT60M
11,0.14,-103,88,629,292,337,7.3,11,108,487,277,311,8.4,0,98.7,686.5,0,0,0,0,5,45,0.6,0.4,72,2024-02-21T13:00:00Z,PT60M
13,0.14,-106,113,834,567,615,0,11.2,113,834,567,615,8.8,0,88.7,686.9,0,0,0,0,349,346,0.9,0.7,57,2024-02-21T14:00:00Z,PT60M
16,0.14,-112,125,926,802,846,10.8,11.4,258,628,714,744,9.3,0,74,687,0,0,0,0,328,323,2,1.6,43,2024-02-21T15:00:00Z,PT60M
18,0.14,-123,131,972,975,1014,5.8,11.3,223,801,917,950,9.8,0,63.5,686.7,0,0,0,0,323,320,3.3,2.5,30,2024-02-21T16:00:00Z,PT60M
20,0.14,-148,131,997,1073,1109,1.4,11.1,155,956,1058,1094,10.2,0,57.4,686.2,0,0,0,0,322,320,4,2.9,19,2024-02-21T17:00:00Z,PT60M
20,0.14,164,127,1003,1087,1123,0,11,127,1003,1087,1123,10.7,0,55.3,685.5,0,0,0,0,319,317,4.3,3.1,17,2024-02-21T18:00:00Z,PT60M
20,0.14,129,120,994,1017,1056,0,11.2,120,994,1017,1056,11.3,0.1,55.9,684.9,0,0,0,0,317,314,4.5,3.3,25,2024-02-21T19:00:00Z,PT60M
20,0.14,115,114,960,869,911,0.6,11.4,122,943,864,905,11.5,0.1,56.8,684.3,0,0,0,0,316,314,4.6,3.4,38,2024-02-21T20:00:00Z,PT60M
20,0.14,108,107,887,653,700,0.5,11.5,112,874,649,696,11.8,0.1,57.4,683.9,0,0,0,0,314,313,4.6,3.3,52,2024-02-21T21:00:00Z,PT60M
19,0.14,104,89,750,392,440,0,11.8,89,750,392,440,11.6,0.1,61.7,683.9,0,0,0,0,310,309,4.4,3.1,66,2024-02-21T22:00:00Z,PT60M
18,0.14,102,49,403,125,156,5.6,12,54,347,121,148,11.3,0.1,69.3,684.3,0,0,0,0,306,307,4,2.4,81,2024-02-21T23:00:00Z,PT60M
16,0.14,100,1,1,1,1,26.1,12.6,1,0,1,1,11.2,0.1,78.3,684.7,0,0,0,0,304,303,3.4,1.7,96,2024-02-22T00:00:00Z,PT60M
15,0.14,100,0,0,0,0,30.7,13.1,0,0,0,0,11.3,0.1,87.6,685.1,0,0,0,0,305,300,2.9,1.4,110,2024-02-22T01:00:00Z,PT60M
14,0.14,100,0,0,0,0,23.9,13,0,0,0,0,11.5,0.1,92.5,685.5,0,0,0,0,309,304,2.5,1.3,125,2024-02-22T02:00:00Z,PT60M
14,0.14,101,0,0,0,0,19.2,12.8,0,0,0,0,11.5,0.2,94.9,686,0,0,0,0,319,320,2,1.1,140,2024-02-22T03:00:00Z,PT60M
13,0.14,106,0,0,0,0,22.1,12.8,0,0,0,0,11.1,0.2,96.5,686,0,0,0,0,334,340,1.5,0.7,154,2024-02-22T04:00:00Z,PT60M
13,0.14,126,0,0,0,0,24.4,12.4,0,0,0,0,10.9,0.1,97.7,685.7,0,0,0,0,347,0,1.1,0.5,168,2024-02-22T05:00:00Z,PT60M
12,0.14,-148,0,0,0,0,24.4,12.1,0,0,0,0,10.9,0.1,98.4,685.3,0,0,0,0,4,20,0.9,0.4,171,2024-02-22T06:00:00Z,PT60M
13,0.14,-109,0,0,0,0,30.5,12.2,0,0,0,0,11,0,97.7,684.9,0,0,0,0,13,20,0.9,0.4,159,2024-02-22T07:00:00Z,PT60M
12,0.14,-102,0,0,0,0,37.9,11.9,0,0,0,0,11,0,97.4,684.4,0,0,0,0,13,20,1.1,0.4,145,2024-02-22T08:00:00Z,PT60M
12,0.14,-100,0,0,0,0,44.9,11.6,0,0,0,0,10.9,0,97.1,684.1,0,0,0,0,22,32,1.1,0.5,130,2024-02-22T09:00:00Z,PT60M
12,0.14,-100,0,0,0,0,29.9,11.4,0,0,0,0,11.5,0,96.8,684.1,0,0,0,0,39,56,1,0.5,116,2024-02-22T10:00:00Z,PT60M
12,0.14,-100,0,0,0,0,14.8,11.2,0,0,0,0,12.2,0,96.1,684.4,0,0,0,0,45,67,1,0.7,101,2024-02-22T11:00:00Z,PT60M
12,0.14,-101,24,231,56,74,14.5,11,32,110,49,57,12.5,0,95.2,684.9,0,0,0,0,35,56,0.9,0.5,86,2024-02-22T12:00:00Z,PT60M
12,0.14,-103,65,733,302,351,1.7,10.6,71,695,298,344,12.7,0,92.1,685.4,0,0,0,0,25,30,0.7,0.4,71,2024-02-22T13:00:00Z,PT60M
14,0.14,-106,84,891,570,618,8.6,10.9,158,665,521,558,12.8,0,84.3,685.8,0,0,0,0,355,348,0.8,0.6,57,2024-02-22T14:00:00Z,PT60M
16,0.14,-111,99,958,801,843,25.9,11.4,372,301,594,602,12.9,0,76.1,685.9,0,0,0,0,330,327,1.6,1.3,43,2024-02-22T15:00:00Z,PT60M
17,0.14,-122,108,994,972,1009,16.8,11.5,352,525,809,826,13.1,0.1,69.6,685.5,0,0,0,0,319,317,2.5,1.9,29,2024-02-22T16:00:00Z,PT60M
18,0.14,-148,111,1011,1068,1102,13.1,11.4,326,637,928,949,13.5,0.2,66,684.9,0,0,0,0,316,315,3.2,2.4,19,2024-02-22T17:00:00Z,PT60M
18,0.14,163,113,1010,1081,1114,12.8,11.6,326,643,943,963,14,0.4,65.4,684.4,0,0,0,0,317,317,3.5,2.6,17,2024-02-22T18:00:00Z,PT60M
18,0.14,129,115,989,1009,1045,8.4,12.1,251,746,925,952,14.6,0.3,68.4,683.9,0,0,0,0,313,312,3.3,2.5,25,2024-02-22T19:00:00Z,PT60M
18,0.14,114,116,945,860,899,15.1,12.8,311,532,729,749,15,0.4,73.5,683.5,0,0,0,0,307,305,3.1,2.3,38,2024-02-22T20:00:00Z,PT60M
18,0.14,107,108,872,646,689,7.7,13.3,184,667,596,630,15.2,0.8,76.1,683.2,0,0,0,0,306,305,3,2.2,52,2024-02-22T21:00:00Z,PT60M
16,0.14,104,88,739,388,433,13.3,13.1,167,432,328,355,14.9,0.9,83.6,683.4,0,0,0,0,305,302,2.6,1.9,66,2024-02-22T22:00:00Z,PT60M
14,0.14,101,49,389,123,152,34.5,12.8,60,107,88,94,14.2,0.4,91,683.9,0,0,0,0,303,298,2.1,1.5,81,2024-02-22T23:00:00Z,PT60M
14,0.14,100,1,1,1,1,43.8,12.9,0,0,0,0,13.7,0.1,91.6,684,0,0,0,0,301,301,1.8,1,96,2024-02-23T00:00:00Z,PT60M
14,0.14,99,0,0,0,0,22,12.9,0,0,0,0,13.2,0.1,93.1,684.4,0,0,0,0,304,312,1.6,0.7,110,2024-02-23T01:00:00Z,PT60M
13,0.14,100,0,0,0,0,2.3,12.7,0,0,0,0,12.5,0.1,95.8,684.7,0,0,0,0,312,329,1.3,0.6,125,2024-02-23T02:00:00Z,PT60M
13,0.14,101,0,0,0,0,13.6,12.5,0,0,0,0,12,0.1,97.1,685,0,0,0,0,327,348,0.9,0.5,140,2024-02-23T03:00:00Z,PT60M
13,0.14,105,0,0,0,0,14.7,12.3,0,0,0,0,11.6,0.1,96.8,685.2,0,0,0,0,340,354,0.7,0.5,154,2024-02-23T04:00:00Z,PT60M
13,0.14,124,0,0,0,0,19.5,12.2,0,0,0,0,11.2,0,97.1,684.9,0,0,0,0,346,350,0.8,0.6,168,2024-02-23T05:00:00Z,PT60M
12,0.14,-147,0,0,0,0,20.9,12,0,0,0,0,10.8,0,97.4,684.6,0,0,0,0,351,356,1,0.7,172,2024-02-23T06:00:00Z,PT60M
12,0.14,-108,0,0,0,0,39.9,11.6,0,0,0,0,10.5,0,98,684.2,0,0,0,0,3,5,1,0.6,159,2024-02-23T07:00:00Z,PT60M
12,0.14,-102,0,0,0,0,61.7,11.6,0,0,0,0,10.2,0,98.4,683.8,0,0,0,0,22,22,0.9,0.5,145,2024-02-23T08:00:00Z,PT60M
12,0.14,-100,0,0,0,0,49.1,11.5,0,0,0,0,9.9,0,98,683.5,0,0,0,0,51,48,1,0.6,130,2024-02-23T09:00:00Z,PT60M
12,0.14,-99,0,0,0,0,11.1,11.4,0,0,0,0,9.9,0,98.4,683.6,0,0,0,0,68,51,0.5,0.4,116,2024-02-23T10:00:00Z,PT60M
12,0.14,-100,0,0,0,0,16,11.2,0,0,0,0,9.9,0,98.7,684,0,0,0,0,101,53,0.3,0.3,101,2024-02-23T11:00:00Z,PT60M
11,0.14,-101,26,223,56,73,29.1,11,32,109,46,54,9.7,0,97.4,684.5,0,0,0,0,106,81,0.7,0.7,86,2024-02-23T12:00:00Z,PT60M
12,0.14,-103,72,710,303,349,0,10.8,72,710,303,349,9.7,0.1,93.3,685,0,0,0,0,112,101,0.8,0.6,71,2024-02-23T13:00:00Z,PT60M
13,0.14,-106,94,881,575,621,0,11,94,881,575,621,9.7,0.1,85.5,685.5,0,0,0,0,150,174,0.3,0.2,57,2024-02-23T14:00:00Z,PT60M
16,0.14,-111,110,952,808,848,0,11.3,110,952,808,848,9.8,0.1,74.2,685.5,0,0,0,0,267,275,0.5,0.5,43,2024-02-23T15:00:00Z,PT60M
18,0.14,-121,127,976,978,1012,4.7,11.2,203,838,930,960,10.2,0.1,64.5,685.3,0,0,0,0,282,279,1.1,0.9,29,2024-02-23T16:00:00Z,PT60M
20,0.14,-147,140,983,1072,1102,12.3,11.2,343,629,939,957,10.8,0.2,58.5,684.8,0,0,0,0,284,280,1.8,1.4,18,2024-02-23T17:00:00Z,PT60M
20,0.14,163,148,972,1082,1112,2.4,11.3,190,902,1056,1084,11.5,0.2,56.2,684.1,0,0,0,0,281,279,2.1,1.7,16,2024-02-23T18:00:00Z,PT60M
20,0.14,128,160,932,1005,1036,0.5,11.6,168,917,1000,1030,12.4,0.2,57.7,683.5,0,0,0,0,273,272,2.3,1.8,25,2024-02-23T19:00:00Z,PT60M
20,0.14,114,168,861,848,881,4.1,12,218,751,815,844,13.2,0.3,59.6,683,0,0,0,0,269,267,2.3,1.8,38,2024-02-23T20:00:00Z,PT60M
20,0.14,107,159,756,627,663,3.1,12.5,191,676,605,638,13.8,0.5,63.8,682.8,0,0,0,0,269,266,2.1,1.6,52,2024-02-23T21:00:00Z,PT60M
18,0.14,103,125,589,365,400,0,12.9,125,589,365,400,14.3,0.6,70.6,683.1,0,0,0,0,267,268,2,1.5,66,2024-02-23T22:00:00Z,PT60M
17,0.14,101,60,256,110,129,33.3,12.8,69,20,74,74,14.3,1.1,75.4,683.6,0,0,0,0,268,267,1.6,1.2,81,2024-02-23T23:00:00Z,PT60M
16,0.14,100,1,0,1,1,28.3,12.9,1,0,1,1,13.8,0.1,80.3,683.9,0,0,0,0,270,265,1,0.6,96,2024-02-24T00:00:00Z,PT60M
15,0.14,99,0,0,0,0,30.2,12.9,0,0,0,0,13.3,0,85.1,684.4,0,0,0,0,281,287,0.6,0.2,110,2024-02-24T01:00:00Z,PT60M
15,0.14,99,0,0,0,0,35.7,12.7,0,0,0,0,12.9,0.1,88.4,684.8,0,0,0,0,311,19,0.3,0.1,125,2024-02-24T02:00:00Z,PT60M
14,0.14,100,0,0,0,0,36.5,12.5,0,0,0,0,12.8,0.2,90.7,685.3,0,0,0,0,326,63,0.2,0.2,140,2024-02-24T03:00:00Z,PT60M
14,0.14,104,0,0,0,0,9.4,12.5,0,0,0,0,12.9,0.4,92.2,685.3,0,0,0,0,315,76,0.2,0.2,155,2024-02-24T04:00:00Z,PT60M
13,0.14,123,0,0,0,0,10.5,12.4,0,0,0,0,13,0.4,93.4,685.1,0,0,0,0,348,90,0.2,0.3,168,2024-02-24T05:00:00Z,PT60M
13,0.14,-146,0,0,0,0,9.5,12,0,0,0,0,13.1,0.5,94,684.9,0,0,0,0,71,90,0.4,0.5,172,2024-02-24T06:00:00Z,PT60M
13,0.14,-107,0,0,0,0,6.3,11.9,0,0,0,0,13.1,0.3,94.6,684.4,0,0,0,0,89,94,0.8,0.7,160,2024-02-24T07:00:00Z,PT60M
13,0.14,-101,0,0,0,0,3.7,11.8,0,0,0,0,13.1,0.2,95.2,684.2,0,0,0,0,96,101,1,0.8,145,2024-02-24T08:00:00Z,PT60M
12,0.14,-99,0,0,0,0,2.3,11.5,0,0,0,0,13.1,0.4,95.5,684,0,0,0,0,96,102,1,0.7,130,2024-02-24T09:00:00Z,PT60M
12,0.14,-99,0,0,0,0,22.9,11.4,0,0,0,0,12.4,0.4,96.1,684.2,0,0,0,0,133,98,0.5,0.4,115,2024-02-24T10:00:00Z,PT60M
12,0.14,-99,0,0,0,0,46,11.4,0,0,0,0,11.7,0.5,97.1,684.6,0,0,0,0,172,117,0.3,0.2,101,2024-02-24T11:00:00Z,PT60M
12,0.14,-100,27,196,54,69,34.6,11.4,31,29,36,37,11.6,0.4,96.8,685.1,0,0,0,0,114,108,0.8,0.7,86,2024-02-24T12:00:00Z,PT60M
12,0.14,-102,78,675,299,341,33.5,11.3,164,100,189,191,11.5,0.4,96.1,685.6,0,0,0,0,108,112,1,0.7,71,2024-02-24T13:00:00Z,PT60M
14,0.14,-105,100,857,570,612,19.1,12.4,235,407,467,483,11.5,0.3,92.2,686,0,0,0,0,155,174,0.4,0.3,57,2024-02-24T14:00:00Z,PT60M
16,0.14,-110,119,928,802,838,13.6,13.6,283,557,693,714,11.6,0.5,85.7,686.3,0,0,0,0,254,249,0.6,0.6,43,2024-02-24T15:00:00Z,PT60M
18,0.14,-121,141,949,970,1001,21,14.2,424,394,764,771,11.8,0.4,80.5,686.2,0,0,0,0,259,257,1.1,0.9,29,2024-02-24T16:00:00Z,PT60M
19,0.14,-147,170,937,1060,1087,27,14.2,541,245,774,770,11.9,1.3,74.9,685.8,0,0,0,0,262,262,1.4,1.1,18,2024-02-24T17:00:00Z,PT60M
20,0.14,163,190,912,1067,1093,32.8,14.4,606,116,718,705,12.2,0.6,71.7,685.3,0,0,0,0,265,263,1.8,1.3,16,2024-02-24T18:00:00Z,PT60M
20,0.14,127,190,886,994,1021,16.3,14.9,414,464,830,838,12.7,1.4,70.9,684.6,0,0,0,0,262,261,1.9,1.3,25,2024-02-24T19:00:00Z,PT60M
21,0.14,113,191,819,839,868,12.9,14.9,345,487,730,745,13.3,1.4,69.4,684.1,0,0,0,0,267,265,1.9,1.3,38,2024-02-24T20:00:00Z,PT60M
21,0.14,106,168,734,622,656,13.2,14.8,281,420,540,556,13.9,2.8,69,683.9,0,0,0,0,275,273,1.7,1.2,52,2024-02-24T21:00:00Z,PT60M
19,0.14,103,126,586,365,399,6.4,13.7,156,452,343,368,13.5,2.9,70.7,684.3,0,0,0,0,262,258,1.4,1,66,2024-02-24T22:00:00Z,PT60M
18,0.14,101,62,238,109,125,39.6,12.9,64,42,76,77,12.4,1,74.4,684.9,0,0,0,0,250,247,1.4,0.9,81,2024-02-24T23:00:00Z,PT60M
17,0.14,99,1,0,1,1,52.5,13.4,0,0,0,0,12.1,1,80.4,685.2,0,0,0,0,248,260,1.1,0.5,96,2024-02-25T00:00:00Z,PT60M
16,0.14,99,0,0,0,0,44.5,13.4,0,0,0,0,12.1,1,85.9,685.8,0,0,0,0,244,232,0.6,0.2,110,2024-02-25T01:00:00Z,PT60M
15,0.14,99,0,0,0,0,38.4,12.9,0,0,0,0,12.1,0.9,87.8,686.4,0,0,0,0,270,147,0.3,0.1,125,2024-02-25T02:00:00Z,PT60M
14,0.14,100,0,0,0,0,30.5,12.5,0,0,0,0,12.1,0.5,88.9,686.8,0,0,0,0,293,90,0.4,0.1,140,2024-02-25T03:00:00Z,PT60M
14,0.14,103,0,0,0,0,26.5,12.5,0,0,0,0,12.2,0.6,91.6,687,0,0,0,0,300,90,0.4,0.2,155,2024-02-25T04:00:00Z,PT60M
13,0.14,121,0,0,0,0,19,12,0,0,0,0,12.3,0.8,94.3,687,0,0,0,0,326,90,0.4,0.4,169,2024-02-25T05:00:00Z,PT60M
12,0.14,-144,0,0,0,0,41.4,11.3,0,0,0,0,12.5,0.9,95.8,686.8,0,0,0,0,13,90,0.4,0.6,172,2024-02-25T06:00:00Z,PT60M
12,0.14,-106,0,0,0,0,11.4,11.2,0,0,0,0,12.5,0.3,96.1,686.5,0,0,0,0,41,85,0.5,0.6,160,2024-02-25T07:00:00Z,PT60M
12,0.14,-100,0,0,0,0,17.8,11,0,0,0,0,12.4,0.3,96.1,686.2,0,0,0,0,55,85,0.6,0.7,145,2024-02-25T08:00:00Z,PT60M
11,0.14,-99,0,0,0,0,8.9,10.6,0,0,0,0,12.2,0.1,96.1,686.1,0,0,0,0,69,90,0.7,0.6,130,2024-02-25T09:00:00Z,PT60M
11,0.14,-98,0,0,0,0,9.9,10.7,0,0,0,0,12.1,0.1,96.1,686.1,0,0,0,0,30,107,0.3,0.4,115,2024-02-25T10:00:00Z,PT60M
11,0.14,-99,0,0,0,0,8.7,10.7,0,0,0,0,11.7,0.1,96.7,686.4,0,0,0,0,293,118,0.4,0.3,101,2024-02-25T11:00:00Z,PT60M
11,0.14,-100,32,104,47,54,9.7,10.6,36,25,39,40,11.3,0.1,96.7,686.6,0,0,0,0,0,83,0.3,0.4,86,2024-02-25T12:00:00Z,PT60M
12,0.14,-102,119,437,264,290,6,10.6,134,335,252,270,11,0.1,94.5,687,0,0,0,0,53,60,0.5,0.4,71,2024-02-25T13:00:00Z,PT60M
13,0.14,-105,173,653,533,564,0,11,173,653,533,564,10.9,0.1,88,687.4,0,0,0,0,48,44,0.5,0.3,57,2024-02-25T14:00:00Z,PT60M
15,0.14,-110,202,771,771,799,3.9,11.2,249,669,739,763,11,0.2,77.4,687.6,0,0,0,0,46,17,0.3,0.2,42,2024-02-25T15:00:00Z,PT60M
16,0.14,-120,220,829,945,970,10.8,11,367,546,840,853,11.1,0.2,70.6,687.4,0,0,0,0,41,315,0.1,0.1,29,2024-02-25T16:00:00Z,PT60M
17,0.14,-146,230,853,1042,1064,26.1,11,494,291,769,766,11.4,0.3,68.2,687.1,0,0,0,0,297,270,0.2,0.2,18,2024-02-25T17:00:00Z,PT60M
18,0.14,162,235,851,1054,1076,36.7,11.5,557,114,666,653,11.7,0.3,67.2,686.5,0,0,0,0,281,279,0.7,0.6,16,2024-02-25T18:00:00Z,PT60M
19,0.14,126,231,827,982,1005,17.1,12.2,455,395,814,818,11.9,0.5,66.7,685.6,0,0,0,0,279,276,1.3,1,25,2024-02-25T19:00:00Z,PT60M
19,0.14,112,219,771,829,855,54.7,13,362,12,370,358,12.2,0.9,67.1,684.9,0,0,0,0,274,270,1.6,1.2,38,2024-02-25T20:00:00Z,PT60M
19,0.14,106,196,662,608,636,40.1,13.6,337,50,371,363,12.7,2.1,69.6,684.5,0,0,0,0,276,273,1.5,1,52,2024-02-25T21:00:00Z,PT60M
18,0.14,102,146,492,348,374,46.2,13,191,0,191,184,12.7,0.8,70.8,684.8,0,0,0,0,270,266,1.3,0.8,66,2024-02-25T22:00:00Z,PT60M
17,0.14,100,64,194,103,116,60.4,12.6,38,0,38,37,12.4,0.6,74.2,685.4,0,0,0,0,237,236,0.9,0.6,81,2024-02-25T23:00:00Z,PT60M
16,0.14,99,1,0,1,1,57.6,12.8,0,0,0,0,12.4,1.1,81.4,685.7,0,0,0,0,188,177,0.7,0.3,96,2024-02-26T00:00:00Z,PT60M
15,0.14,98,0,0,0,0,54.5,12.7,0,0,0,0,12.3,0.4,85,686.1,0,0,0,0,150,110,0.5,0.3,110,2024-02-26T01:00:00Z,PT60M
15,0.14,98,0,0,0,0,65,12.3,0,0,0,0,11.9,1,86.4,686.4,0,0,0,0,96,78,0.4,0.5,125,2024-02-26T02:00:00Z,PT60M
14,0.14,99,0,0,0,0,64.3,12,0,0,0,0,11.6,1.5,88.9,686.8,0,0,0,0,50,80,0.5,0.6,140,2024-02-26T03:00:00Z,PT60M
13,0.14,102,0,0,0,0,75.6,11.5,0,0,0,0,11.3,1.7,92.4,687,0,0,0,0,57,94,0.7,0.8,155,2024-02-26T04:00:00Z,PT60M
12,0.14,119,0,0,0,0,50.5,11.2,0,0,0,0,10.9,1.9,95.2,686.8,0,0,0,0,72,97,0.8,0.8,169,2024-02-26T05:00:00Z,PT60M
11,0.14,-143,0,0,0,0,38.5,10.8,0,0,0,0,10.6,2.1,96.4,686.6,0,0,0,0,90,100,0.9,0.9,172,2024-02-26T06:00:00Z,PT60M
11,0.14,-105,0,0,0,0,20.9,10.5,0,0,0,0,10.4,0.1,97.4,686.2,0,0,0,0,104,102,1,1,160,2024-02-26T07:00:00Z,PT60M
11,0.14,-100,0,0,0,0,16.8,10.2,0,0,0,0,10,0,97.7,685.9,0,0,0,0,104,101,1.2,1.1,145,2024-02-26T08:00:00Z,PT60M
10,0.14,-98,0,0,0,0,21,9.9,0,0,0,0,9.6,0,98,685.7,0,0,0,0,110,106,1.3,1.1,130,2024-02-26T09:00:00Z,PT60M
10,0.14,-98,0,0,0,0,4.7,9.7,0,0,0,0,9.8,0,97.7,685.8,0,0,0,0,129,111,1.2,1.1,115,2024-02-26T10:00:00Z,PT60M
10,0.14,-99,0,0,0,0,20.6,9.4,0,0,0,0,10.2,0,98,686.1,0,0,0,0,137,108,1.1,1.2,101,2024-02-26T11:00:00Z,PT60M
10,0.14,-100,32,109,48,55,24.5,9.4,33,59,42,46,10,0,97.7,686.5,0,0,0,0,126,105,1.3,1.1,86,2024-02-26T12:00:00Z,PT60M
12,0.14,-101,113,483,275,302,0,10.4,113,483,275,302,9.8,0,90.9,686.9,0,0,0,0,119,113,1.4,1,71,2024-02-26T13:00:00Z,PT60M
15,0.14,-104,162,694,546,577,0,11,162,694,546,577,9.7,0,79.3,687.2,0,0,0,0,121,126,1.3,0.9,57,2024-02-26T14:00:00Z,PT60M
16,0.14,-109,189,802,783,810,9.4,10.4,299,559,706,723,9.7,0,71.2,687.3,0,0,0,0,132,138,1.1,0.7,42,2024-02-26T15:00:00Z,PT60M
17,0.14,-120,205,857,957,980,12.8,10,380,518,835,845,10,0,64.1,687.2,0,0,0,0,143,155,1,0.6,29,2024-02-26T16:00:00Z,PT60M
19,0.14,-146,220,873,1052,1072,42,9.6,569,43,610,593,10.4,0,55.9,686.9,0,0,0,0,162,181,0.8,0.6,17,2024-02-26T17:00:00Z,PT60M
20,0.14,162,227,866,1062,1081,48.7,9.6,514,33,546,530,10.8,0,51.6,686.3,0,0,0,0,222,233,0.7,0.6,15,2024-02-26T18:00:00Z,PT60M
20,0.14,125,225,838,988,1008,53.4,10,458,0,458,442,11.3,0.1,52.6,685.4,0,0,0,0,257,259,0.9,0.8,24,2024-02-26T19:00:00Z,PT60M
20,0.14,112,217,777,832,856,34.9,10.9,526,20,542,526,12,0.2,56.5,684.8,0,0,0,0,272,270,1.1,0.9,38,2024-02-26T20:00:00Z,PT60M
19,0.14,106,200,652,606,631,26.7,11.4,356,142,448,445,12.7,0.2,60.4,684.4,0,0,0,0,279,279,1.3,1,52,2024-02-26T21:00:00Z,PT60M
19,0.14,102,150,467,343,366,34.3,11.6,211,25,219,213,13.1,0.2,64.2,684.3,0,0,0,0,276,278,1.4,1.1,66,2024-02-26T22:00:00Z,PT60M
18,0.14,100,65,177,101,111,27.1,12,59,105,83,89,13.5,0.2,69.7,684.6,0,0,0,0,281,281,1.3,0.9,81,2024-02-26T23:00:00Z,PT60M
16,0.14,99,1,0,1,1,43.4,12.5,0,0,0,0,14,0.2,77.8,685,0,0,0,0,300,305,1.2,0.7,96,2024-02-27T00:00:00Z,PT60M
15,0.14,98,0,0,0,0,37.2,12.6,0,0,0,0,14.1,0.1,84.5,685.5,0,0,0,0,323,354,0.9,0.5,110,2024-02-27T01:00:00Z,PT60M
14,0.14,98,0,0,0,0,23.9,12.6,0,0,0,0,14.1,0,88.7,685.9,0,0,0,0,15,77,0.4,0.5,125,2024-02-27T02:00:00Z,PT60M
14,0.14,98,0,0,0,0,17.9,12.6,0,0,0,0,14,0,91,686.2,0,0,0,0,56,90,0.5,0.8,140,2024-02-27T03:00:00Z,PT60M
14,0.14,101,0,0,0,0,27.8,12.5,0,0,0,0,13.9,0.1,93.1,686.4,0,0,0,0,69,90,0.9,0.9,155,2024-02-27T04:00:00Z,PT60M
13,0.14,118,0,0,0,0,16.3,12.5,0,0,0,0,13.9,0.1,95.2,686.3,0,0,0,0,80,90,1.1,0.8,169,2024-02-27T05:00:00Z,PT60M
